RETAILER_CODE,RANG,GAME_CODE_RECOMMANDE,SCORE_POPULARITE_GLOBALE
70909220,3,4,85170161919
70909220,4,1,59402184870
70909220,5,10,51487674237
70909630,1,3,100249223660
70909630,2,4,84975466474
70909630,3,1,58993564191
70909630,4,10,51487674237
70909630,5,9,49449845955
70910301,1,6,110542381444
70910301,2,3,100484510032
70910301,3,7,98673824793
70910301,4,5,95018832108
70910301,5,2,92591841905
70916701,1,6,110542381444
70916701,2,3,100484510032
70916701,3,7,98673824793
70916701,4,5,95018832108
70916701,5,2,92591841905
70917601,1,6,110542336020
70917601,2,7,98673789053
70917601,3,5,95018803585
70917601,4,2,92591806354
70917601,5,10,51487674237
70917701,1,6,110542381444
70917701,2,3,100484388197
70917701,3,5,95018559359
70917701,4,2,92591639550
70917701,5,4,85292762690
71100101,1,3,100484510032
71100101,2,7,98673824793
71100101,3,2,92591738006
71100101,4,4,85292465028
71100101,5,1,59492690176
71100401,1,7,98658319303
71100401,2,5,95000662662
71100401,3,2,92571487545
71100401,4,4,85268208312
71100401,5,10,51487674237
71104201,1,6,110542381444
71104201,2,3,100484510032
71104201,3,7,98673824793
71104201,4,5,95018832108
71104201,5,2,92591841905
71118201,1,3,100484166188
71118201,2,7,98673420043
71118201,3,5,95018832108
71118201,4,2,92591841905
71118201,5,1,59492324142
71217101,1,6,110542381444
71217101,2,3,100484510032
71217101,3,7,98673824793
71217101,4,5,95018832108
71217101,5,2,92591841905
71217201,1,3,100484510032
71217201,2,7,98673824321
71217201,3,5,95018832108
71217201,4,2,92591841022
71217201,5,1,59492689867
71300101,1,7,98673760580
71300101,2,5,95018759461
71300101,3,1,59492645322
71300101,4,10,51487674237
71300101,5,9,49803671962
71415700,1,6,110541331195
71415700,2,7,98673824793
71415700,3,5,95015957851
71415700,4,1,59489918337
71415700,5,10,51487674237
71500001,1,6,110542381444
71500001,2,3,100484510032
71500001,3,7,98673824793
71500001,4,5,95018832108
71500001,5,2,92591841905
71600201,1,3,100484490100
71600201,2,5,95018810609
71600201,3,2,92591841905
71600201,4,4,85292749605
71600201,5,9,49803672791
71600301,1,6,110542182485
71600301,2,7,98673635695
71600301,3,2,92591841905
71600301,4,4,85292666103
71600301,5,1,59492504495
71600601,1,3,100484332740
71600601,2,7,98673551308
71600601,3,5,95018533484
71600601,4,4,85292762690
71600601,5,10,51487674237
71600701,1,3,100427294115
71600701,2,7,98593442318
71600701,3,2,92497195876
71600701,4,4,85292762690
71600701,5,10,51487674237
71600801,1,7,98673824793
71600801,2,5,95018832108
71600801,3,2,92591548970
71600801,4,4,85292615352
71600801,5,10,51487674237
71600901,1,3,100484510032
71600901,2,7,98673824793
71600901,3,5,95018832108
71600901,4,4,85292751979
71600901,5,10,51487658095
71601101,1,6,110536949537
71601101,2,7,98673824793
71601101,3,5,95012881672
71601101,4,2,92591841905
71601101,5,4,85292762690
71601201,1,6,110542380061
71601201,2,3,100484507466
71601201,3,7,98673824793
71601201,4,5,95018832108
71601201,5,1,59492690176
71601301,1,6,110542381444
71601301,2,3,100484510032
71601301,3,7,98673824793
71601301,4,5,95018830770
71601301,5,4,85292762690
71605601,1,6,110542381444
71605601,2,3,100484510032
71605601,3,7,98673824793
71605601,4,5,95018823909
71605601,5,4,85292762690
71606401,1,3,100484487988
71606401,2,5,95018806372
71606401,3,4,85292734815
71606401,4,1,59492681139
71606401,5,9,49803701284
71607901,1,6,110542370654
71607901,2,7,98673815099
71607901,3,5,95018832108
71607901,4,1,59492675378
71607901,5,10,51487674237
71618901,1,3,100484510032
71618901,2,7,98673824793
71618901,3,2,92591770555
71618901,4,4,85292721840
71618901,5,1,59492653796
71619901,1,6,110542381444
71619901,2,3,100484372409
71619901,3,5,95018671195
71619901,4,2,92591841905
71619901,5,4,85292762690
71656401,1,6,110542381444
71656401,2,3,100484510032
71656401,3,7,98673824793
71656401,4,5,95018832108
71656401,5,2,92591841905
71900001,1,6,110542145786
71900001,2,7,98673541394
71900001,3,5,95018832108
71900001,4,2,92591777197
71900001,5,4,85292629183
71900101,1,7,98673824793
71900101,2,5,95018832108
71900101,3,2,92591837468
71900101,4,4,85292755224
71900101,5,1,59492684353
71900201,1,6,110542381444
71900201,2,3,100484510032
71900201,3,7,98673824793
71900201,4,5,95018832108
71900201,5,2,92591841905
71900301,1,6,110542381444
71900301,2,3,100484510032
71900301,3,7,98673824793
71900301,4,5,95018832108
71900301,5,2,92591836542
71900401,1,6,110542330230
71900401,2,3,100484447976
71900401,3,5,95018770633
71900401,4,1,59492671943
71900401,5,9,49803659234
71900501,1,6,110542381444
71900501,2,3,100484510032
71900501,3,7,98673824793
71900501,4,5,95018832108
71900501,5,2,92591841905
71900601,1,6,110542381444
71900601,2,3,100484506716
71900601,3,7,98673824793
71900601,4,5,95018828060
71900601,5,1,59492690176
71900701,1,6,110542381444
71900701,2,3,100484510032
71900701,3,7,98673824793
71900701,4,5,95018832108
71900701,5,4,85292754816
71900901,1,6,110542381444
71900901,2,3,100484510032
71900901,3,7,98673824793
71900901,4,5,95018832108
71900901,5,2,92591841905
71901001,1,6,110542381444
71901001,2,3,100484510032
71901001,3,7,98673824793
71901001,4,5,95018832108
71901001,5,2,92591841905
71901101,1,6,110542381444
71901101,2,3,100484510032
71901101,3,7,98673824793
71901101,4,5,95018832108
71901101,5,2,92591841905
71901201,1,6,110542381444
71901201,2,3,100484510032
71901201,3,7,98673824793
71901201,4,5,95018832108
71901201,5,2,92591841905
71901301,1,6,110542381444
71901301,2,3,100484510032
71901301,3,7,98673824793
71901301,4,5,95018832108
71901301,5,2,92591841905
71901401,1,6,110542381444
71901401,2,3,100484510032
71901401,3,7,98673824793
71901401,4,5,95018832108
71901401,5,2,92591841905
72100101,1,3,100484510032
72100101,2,7,98673821515
72100101,3,5,95018828084
72100101,4,2,92591841905
72100101,5,10,51487668608
72100201,1,6,110542329242
72100201,2,5,95018785311
72100201,3,2,92591841905
72100201,4,1,59492617043
72100201,5,9,49803649593
72100301,1,6,110542381444
72100301,2,3,100484510032
72100301,3,5,95018832108
72100301,4,2,92591833285
72100301,5,4,85292762690
72100401,1,6,110521045338
72100401,2,3,100450360898
72100401,3,1,59467741196
72100401,4,10,51460440685
72100401,5,9,49779315778
72100501,1,6,110542381189
72100501,2,3,100484510032
72100501,3,4,85292762690
72100501,4,1,59492690176
72100501,5,10,51487673704
72100601,1,3,100484506851
72100601,2,7,98673824793
72100601,3,5,95018829186
72100601,4,2,92591841905
72100601,5,1,59492690176
72100701,1,6,110542381444
72100701,2,3,100484510032
72100701,3,7,98673824793
72100701,4,5,95018832108
72100701,5,2,92591841905
72100801,1,6,110542381444
72100801,2,3,100484510032
72100801,3,7,98673824793
72100801,4,5,95018832108
72100801,5,4,85292761624
72100901,1,3,100484460050
72100901,2,7,98673792660
72100901,3,5,95018783932
72100901,4,1,59492638190
72100901,5,10,51487602748
72101001,1,6,110542381444
72101001,2,3,100484510032
72101001,3,7,98673824793
72101001,4,5,95018832108
72101001,5,2,92591841905
72101101,1,6,110542381444
72101101,2,3,100484510032
72101101,3,7,98673824793
72101101,4,5,95018832108
72101101,5,2,92591841905
72101201,1,3,100484510032
72101201,2,7,98662237675
72101201,3,5,95018832108
72101201,4,2,92577122743
72101201,5,10,51487674237
72101401,1,3,100484510032
72101401,2,5,95017113297
72101401,3,2,92591841905
72101401,4,4,85292762690
72101401,5,1,59490929678
72101501,1,6,110542380893
72101501,2,7,98673824793
72101501,3,5,95018832108
72101501,4,2,92591840961
72101501,5,4,85292762690
72101601,1,6,110542381444
72101601,2,3,100484510032
72101601,3,7,98673824793
72101601,4,5,95018832108
72101601,5,4,85292762690
72200001,1,6,110542381444
72200001,2,3,100484510032
72200001,3,7,98673824793
72200001,4,5,95018832108
72200001,5,4,85292762690
73505800,1,7,98673722053
73505800,2,5,95018612855
73505800,3,2,92591675168
73505800,4,4,85292762690
73505800,5,10,51487674237
80100410,1,5,95018826353
80100410,2,2,92591841905
80100410,3,4,85292756852
80100410,4,1,59492690176
80100410,5,10,51487674237
80100501,1,6,110542381444
80100501,2,5,95018763743
80100501,3,4,85292762690
80100501,4,1,59492646366
80100501,5,10,51487620066
80100801,1,6,110542307525
80100801,2,7,98673757742
80100801,3,2,92591787685
80100801,4,1,59492690176
80100801,5,10,51487645072
80101310,1,6,110541573482
80101310,2,3,100483892897
80101310,3,7,98673824793
80101310,4,5,95018385985
80101310,5,10,51487674237
80102600,1,6,110542381444
80102600,2,5,95018168213
80102600,3,2,92591142157
80102600,4,4,85292034194
80102600,5,1,59492690176
80105101,1,3,100484509559
80105101,2,7,98673824793
80105101,3,5,95018832108
80105101,4,1,59492689682
80105101,5,10,51487674237
80105601,1,6,110542381444
80105601,2,3,100484155675
80105601,3,4,85292286384
80105601,4,1,59491698519
80105601,5,10,51486829799
80106901,1,3,100484451065
80106901,2,7,98673824793
80106901,3,4,85292635016
80106901,4,1,59492620383
80106901,5,10,51487609453
80107601,1,6,110542381444
80107601,2,3,100484510032
80107601,3,7,98673824793
80107601,4,5,95018832108
80107601,5,2,92591841905
80107990,1,6,110542381444
80107990,2,2,92591498963
80107990,3,4,85292388104
80107990,4,1,59492198013
80107990,5,10,51487674237
80108901,1,6,110540996829
80108901,2,3,100482443015
80108901,3,5,95018832108
80108901,4,2,92591841905
80108901,5,4,85291010836
80109301,1,3,100483973732
80109301,2,2,92591360031
80109301,3,4,85292762690
80109301,4,1,59492388133
80109301,5,10,51487674237
80109801,1,5,95018817699
80109801,2,4,85292747476
80109801,3,1,59492677874
80109801,4,10,51487674237
80109801,5,9,49803705021
80109901,1,6,110542381444
80109901,2,3,100484510032
80109901,3,7,98673824793
80109901,4,5,95018832108
80109901,5,2,92591841905
80110001,1,6,110542381444
80110001,2,3,100484510032
80110001,3,7,98673824793
80110001,4,5,95018832108
80110001,5,2,92591841905
80110101,1,3,100484333087
80110101,2,5,95018675572
80110101,3,2,92591841905
80110101,4,4,85292560635
80110101,5,1,59492690176
80110301,1,3,100484510032
80110301,2,7,98673824793
80110301,3,5,95018832108
80110301,4,4,85292761195
80110301,5,1,59492689493
80110401,1,6,110542233500
80110401,2,7,98673824793
80110401,3,5,95018516064
80110401,4,1,59492690176
80110401,5,10,51487403049
80110701,1,6,110542381444
80110701,2,3,100484510032
80110701,3,7,98673824793
80110701,4,5,95018832108
80110701,5,2,92591841905
80110801,1,6,110542381444
80110801,2,3,100484510032
80110801,3,7,98673824793
80110801,4,5,95018832108
80110801,5,2,92591841905
80111001,1,3,100484510032
80111001,2,7,98673824793
80111001,3,5,95018832108
80111001,4,2,92591841905
80111001,5,4,85291561518
80111301,1,3,100484402558
80111301,2,7,98673662495
80111301,3,5,95018832108
80111301,4,2,92591841905
80111301,5,4,85292762690
80111401,1,7,98673824793
80111401,2,5,95018320781
80111401,3,4,85292431550
80111401,4,1,59492601518
80111401,5,10,51487015203
80111501,1,6,110542381444
80111501,2,3,100484510032
80111501,3,2,92588678991
80111501,4,4,85292762690
80111501,5,1,59491292057
80111801,1,6,110541618785
80111801,2,3,100483605834
80111801,3,7,98673203831
80111801,4,2,92590961117
80111801,5,10,51487674237
80112001,1,6,110542342401
80112001,2,7,98673824793
80112001,3,2,92591841905
80112001,4,4,85292747806
80112001,5,1,59492690176
80112301,1,3,100484510032
80112301,2,7,98673638125
80112301,3,2,92591841905
80112301,4,4,85292697979
80112301,5,10,51487674237
80112501,1,6,110542381444
80112501,2,3,100484510032
80112501,3,7,98673824793
80112501,4,5,95018832108
80112501,5,2,92591841905
80112601,1,6,110542381444
80112601,2,3,100484510032
80112601,3,7,98673824793
80112601,4,5,95018832108
80112601,5,2,92591841905
80112801,1,6,110542381444
80112801,2,3,100484510032
80112801,3,7,98673824793
80112801,4,5,95018832108
80112801,5,2,92591841905
80113120,1,6,110542373535
80113120,2,2,92591830991
80113120,3,4,85292756881
80113120,4,10,51487674237
80113120,5,9,49803701827
80116100,1,7,98673824422
80116100,2,2,92591841576
80116100,3,4,85292762690
80116100,4,10,51487673694
80116100,5,9,49803710985
80116440,1,6,110542275316
80116440,2,5,95018759571
80116440,3,2,92591815097
80116440,4,1,59492549841
80116440,5,10,51487627400
80117401,1,6,110542217634
80117401,2,3,100484510032
80117401,3,7,98673683000
80117401,4,5,95018832108
80117401,5,4,85292762690
80117601,1,3,100484504110
80117601,2,7,98673824793
80117601,3,5,95018832108
80117601,4,2,92591841905
80117601,5,1,59492690176
80117820,1,3,100480258032
80117820,2,5,95018832108
80117820,3,4,85292762690
80117820,4,1,59487975854
80117820,5,10,51485175640
80118201,1,6,110542381444
80118201,2,7,98673824793
80118201,3,5,95018822261
80118201,4,1,59492669033
80118201,5,10,51487664053
80119560,1,6,110542032331
80119560,2,7,98673399671
80119560,3,5,95018133152
80119560,4,10,51487318818
80119560,5,9,49803379551
80124201,1,7,98673797019
80124201,2,5,95018791834
80124201,3,1,59492656283
80124201,4,10,51487659468
80124201,5,9,49803676670
80128101,1,3,100484510032
80128101,2,7,98673824793
80128101,3,5,95018387741
80128101,4,4,85292762690
80128101,5,1,59492690176
80154301,1,3,100484510032
80154301,2,7,98673818267
80154301,3,5,95018819732
80154301,4,2,92591829232
80154301,5,4,85292762690
80156501,1,6,110542381444
80156501,2,3,100484510032
80156501,3,7,98673824793
80156501,4,5,95018832108
80156501,5,2,92591841905
80157801,1,6,110410671281
80157801,2,5,94864264408
80157801,3,2,92492138901
80157801,4,4,85216014752
80157801,5,9,49692308367
80169901,1,3,100484319019
80169901,2,7,98673606285
80169901,3,2,92591736511
80169901,4,4,85292762690
80169901,5,1,59492455630
80199830,1,6,110542381444
80199830,2,7,98672804555
80199830,3,5,95017412199
80199830,4,2,92591841905
80199830,5,4,85291699100
80200401,1,6,110542381444
80200401,2,3,100484510032
80200401,3,7,98673824793
80200401,4,5,95018832108
80200401,5,2,92591841905
80200901,1,6,110542381444
80200901,2,3,100484510032
80200901,3,7,98673824793
80200901,4,5,95018832108
80200901,5,2,92591841905
80201210,1,3,100483864495
80201210,2,7,98673032092
80201210,3,2,92591249146
80201210,4,10,51486708642
80201210,5,9,49802581421
80201901,1,6,110542381444
80201901,2,3,100484510032
80201901,3,7,98673824793
80201901,4,5,95018832108
80201901,5,2,92591841905
80202301,1,6,110542381444
80202301,2,3,100484510032
80202301,3,7,98673824793
80202301,4,5,95018832108
80202301,5,2,92591841905
80203901,1,3,100460336271
80203901,2,7,98654074848
80203901,3,1,59478579520
80203901,4,10,51487674237
80203901,5,9,49778861494
80204730,1,6,110540923745
80204730,2,3,100482767797
80204730,3,7,98672429407
80204730,4,5,95018216610
80204730,5,1,59492690176
80205501,1,6,110542381444
80205501,2,3,100484502688
80205501,3,7,98673824793
80205501,4,5,95018820482
80205501,5,4,85292762690
80206530,1,6,110542379171
80206530,2,3,100484510032
80206530,3,7,98673822528
80206530,4,5,95018832108
80206530,5,2,92591840296
80215201,1,6,110541755051
80215201,2,3,100484016752
80215201,3,7,98673500422
80215201,4,1,59492129888
80215201,5,10,51487674237
80215301,1,6,110542379962
80215301,2,5,95018832108
80215301,3,2,92591840896
80215301,4,4,85292762690
80215301,5,1,59492688065
80300710,1,6,110542381444
80300710,2,7,98673824436
80300710,3,2,92591841636
80300710,4,4,85292762271
80300710,5,1,59492689845
80302201,1,6,110542374897
80302201,2,7,98673824793
80302201,3,5,95018830295
80302201,4,4,85292758903
80302201,5,10,51487674237
80302301,1,6,110524237959
80302301,2,3,100464003262
80302301,3,5,94987527507
80302301,4,1,59492690176
80302301,5,10,51462693275
80302401,1,3,100405221966
80302401,2,7,98600992839
80302401,3,5,94922568010
80302401,4,2,92591841905
80302401,5,1,59399476676
80302901,1,3,100484498121
80302901,2,5,95018823067
80302901,3,4,85292755682
80302901,4,1,59492680895
80302901,5,10,51487666389
80303201,1,6,110542381444
80303201,2,3,100484510032
80303201,3,7,98673824793
80303201,4,5,95018832108
80303201,5,2,92591841905
80303601,1,6,110542381444
80303601,2,3,100484510032
80303601,3,7,98673824793
80303601,4,5,95018832108
80303601,5,2,92591841905
80303701,1,6,110542381444
80303701,2,3,100484510032
80303701,3,7,98673824793
80303701,4,5,95018832108
80303701,5,2,92591841905
80305850,1,6,110542381444
80305850,2,3,100484510032
80305850,3,7,98673824793
80305850,4,5,95018832108
80305850,5,2,92591841905
80314600,1,7,98673785135
80314600,2,5,95018786054
80314600,3,2,92591797199
80314600,4,1,59492643028
80314600,5,9,49803682431
80318901,1,6,110542337683
80318901,2,3,100484470553
80318901,3,7,98673797987
80318901,4,5,95018832108
80318901,5,4,85292739657
80354301,1,6,110542326001
80354301,2,4,85292731899
80354301,3,1,59492630017
80354301,4,10,51487674237
80354301,5,9,49803637337
80354401,1,6,110487955846
80354401,2,5,94977279714
80354401,3,2,92591841905
80354401,4,1,59479267056
80354401,5,10,51445111419
80354501,1,7,98673802148
80354501,2,5,95018772080
80354501,3,2,92591796019
80354501,4,1,59492642396
80354501,5,9,49803654882
80354601,1,6,110542381444
80354601,2,3,100484510032
80354601,3,7,98673824793
80354601,4,5,95018832108
80354601,5,2,92591841905
80354801,1,6,110542381124
80354801,2,7,98673824793
80354801,3,5,95018832108
80354801,4,2,92591841905
80354801,5,1,59492689951
80354901,1,6,110542365474
80354901,2,3,100484483365
80354901,3,7,98673824793
80354901,4,2,92591841905
80354901,5,1,59492665677
80355001,1,6,110542376908
80355001,2,7,98673820913
80355001,3,2,92591837510
80355001,4,10,51487674237
80355001,5,9,49803704130
80400210,1,6,110542381444
80400210,2,3,100484510032
80400210,3,7,98673824793
80400210,4,5,95018832108
80400210,5,2,92591841905
80401010,1,6,110542381444
80401010,2,3,100484510032
80401010,3,7,98673824793
80401010,4,5,95018832108
80401010,5,2,92591841905
80401501,1,6,110542381444
80401501,2,3,100484510032
80401501,3,7,98673824793
80401501,4,5,95018832108
80401501,5,2,92591841905
80401901,1,6,110542381444
80401901,2,3,100484510032
80401901,3,5,95018832108
80401901,4,2,92591841905
80401901,5,4,85291455350
80402001,1,6,110542381444
80402001,2,3,100484510032
80402001,3,7,98673824793
80402001,4,5,95018832108
80402001,5,2,92591841905
80403101,1,6,110542381444
80403101,2,3,100484510032
80403101,3,7,98673824793
80403101,4,5,95018832108
80403101,5,2,92591841905
80403660,1,3,99921679020
80403660,2,2,92091784809
80403660,3,4,85115620686
80403660,4,10,50947035772
80403660,5,9,49587606232
80404601,1,3,100432144065
80404601,2,5,94957526923
80404601,3,2,92506323147
80404601,4,1,59403733954
80404601,5,10,51487674237
80415600,1,6,110542381444
80415600,2,7,98673824793
80415600,3,2,92591841905
80415600,4,4,85292751633
80415600,5,1,59492673516
80415701,1,3,100484506768
80415701,2,7,98673824793
80415701,3,5,95018827112
80415701,4,2,92591841905
80415701,5,1,59492686471
80417101,1,3,100484502912
80417101,2,7,98673824793
80417101,3,2,92591841905
80417101,4,4,85292762690
80417101,5,1,59492682436
80500610,1,5,95018670388
80500610,2,2,92591786399
80500610,3,4,85292472119
80500610,4,1,59492690176
80500610,5,10,51487612176
80500901,1,6,110514554165
80500901,2,3,100459056735
80500901,3,5,95018832108
80500901,4,4,85263550169
80500901,5,1,59465925752
80501201,1,6,110542381444
80501201,2,3,100484510032
80501201,3,7,98673824793
80501201,4,5,95018832108
80501201,5,2,92591841905
80700101,1,6,110542381444
80700101,2,7,98673824793
80700101,3,5,95018832108
80700101,4,2,92591735898
80700101,5,4,85292762690
80700290,1,6,110542381052
80700290,2,7,98673823756
80700290,3,5,95018831117
80700290,4,2,92591841905
80700290,5,4,85292762690
80700760,1,6,110542381444
80700760,2,7,98673824793
80700760,3,5,95018832108
80700760,4,2,92460632413
80700760,5,4,85292762690
80702101,1,6,110542328512
80702101,2,3,100484510032
80702101,3,7,98673824793
80702101,4,4,85292687713
80702101,5,1,59492576793
80702601,1,6,110542248769
80702601,2,3,100484241694
80702601,3,7,98673569281
80702601,4,4,85292632854
80702601,5,10,51487446500
80707201,1,6,110542381444
80707201,2,3,100484510032
80707201,3,7,98673824793
80707201,4,2,92393276844
80707201,5,4,85292762690
80709201,1,6,110542381444
80709201,2,3,100484510032
80709201,3,7,98673824793
80709201,4,5,95018832108
80709201,5,2,92591829809
80900250,1,3,100484400597
80900250,2,7,98673824793
80900250,3,5,95018700323
80900250,4,2,92591841905
80900250,5,10,51487544836
80900810,1,6,110542216769
80900810,2,3,100484364224
80900810,3,5,95018648554
80900810,4,4,85292656823
80900810,5,10,51487674237
80901701,1,6,110542069251
80901701,2,3,100484256857
80901701,3,2,92591605489
80901701,4,4,85292762690
80901701,5,10,51487674237
80902601,1,6,110542381444
80902601,2,3,100484375061
80902601,3,7,98673748182
80902601,4,5,95018746622
80902601,5,2,92591691715
80902901,1,6,110542381444
80902901,2,3,100484510032
80902901,3,7,98673824793
80902901,4,5,95018832108
80902901,5,2,92591787732
80903560,1,6,110542381444
80903560,2,3,100484510032
80903560,3,7,98673824793
80903560,4,2,92591841905
80903560,5,4,85292762690
80903660,1,3,100484458644
80903660,2,7,98673780787
80903660,3,4,85292734399
80903660,4,10,51487594413
80903660,5,9,49803658497
80905201,1,6,110542381444
80905201,2,3,100484510032
80905201,3,7,98673824793
80905201,4,5,95018832108
80905201,5,2,92591841905
80905801,1,7,98673824566
80905801,2,5,95018831746
80905801,3,2,92591841615
80905801,4,4,85292762690
80905801,5,1,59492689992
80907301,1,6,110542381444
80907301,2,3,100484510032
80907301,3,7,98673824793
80907301,4,5,95018832108
80907301,5,4,85292762690
80915901,1,3,100484510032
80915901,2,7,98673717982
80915901,3,2,92591841905
80915901,4,4,85292762690
80915901,5,1,59492644013
80918001,1,3,100472599447
80918001,2,7,98653414963
80918001,3,2,92572327266
80918001,4,4,85292762690
80918001,5,10,51480166187
81001101,1,6,110542381444
81001101,2,3,100484510032
81001101,3,7,98673704471
81001101,4,5,95018832108
81001101,5,1,59492690176
81002510,1,6,110542381444
81002510,2,7,98671723999
81002510,3,5,95016840242
81002510,4,2,92591841905
81002510,5,10,51485457841
81005501,1,6,110541854934
81005501,2,3,100484510032
81005501,3,7,98672781657
81005501,4,1,59491823386
81005501,5,10,51487674237
81007301,1,6,110542381444
81007301,2,3,100484510032
81007301,3,7,98673824793
81007301,4,5,95018832108
81007301,5,2,92591841905
81015201,1,6,110479422569
81015201,2,2,92454098362
81015201,3,4,85134750955
81015201,4,10,51487674237
81015201,5,9,49691654301
81023301,1,3,100484294655
81023301,2,7,98673824793
81023301,3,5,95018832108
81023301,4,2,92591664915
81023301,5,4,85292522363
81054600,1,6,110542370665
81054600,2,3,100484500706
81054600,3,7,98673811154
81054600,4,5,95018821612
81054600,5,2,92591841905
81100401,1,6,110541247777
81100401,2,3,100483579273
81100401,3,2,92590771367
81100401,4,4,85292762690
81100401,5,10,51487674237
81100560,1,6,110542381444
81100560,2,3,100484405371
81100560,3,5,95018832108
81100560,4,2,92591689875
81100560,5,4,85292608476
81101201,1,6,110542381444
81101201,2,3,100484510032
81101201,3,7,98673824793
81101201,4,5,95018832108
81101201,5,2,92591841905
81103601,1,6,110542380978
81103601,2,3,100484509707
81103601,3,7,98673824533
81103601,4,1,59492689784
81103601,5,10,51487674009
81215201,1,3,100454694856
81215201,2,7,98673824793
81215201,3,5,94955411513
81215201,4,4,85292762690
81215201,5,1,59462686806
81500110,1,3,100484508977
81500110,2,7,98673824296
81500110,3,2,92591841905
81500110,4,4,85292761769
81500110,5,1,59492688896
81505901,1,3,100478636370
81505901,2,7,98668462202
81505901,3,2,92581963894
81505901,4,10,51477664299
81505901,5,9,49798618068
81600401,1,6,110542381444
81600401,2,3,100484510032
81600401,3,7,98673824793
81600401,4,5,95018832108
81600401,5,2,92591841905
81600501,1,3,100484350264
81600501,2,7,98673723287
81600501,3,5,95018832108
81600501,4,2,92591697045
81600501,5,4,85292762690
81600601,1,6,110542368871
81600601,2,7,98673822219
81600601,3,2,92591833880
81600601,4,10,51487674237
81600601,5,9,49803693480
81602201,1,6,110542103193
81602201,2,5,95018832108
81602201,3,2,92591735825
81602201,4,4,85292669367
81602201,5,10,51487674237
81616401,1,7,98673396638
81616401,2,5,95018832108
81616401,3,2,92591375520
81616401,4,4,85292406612
81616401,5,10,51487395830
81618001,1,6,110542381444
81618001,2,3,100484510032
81618001,3,7,98673824793
81618001,4,5,95018832108
81618001,5,2,92591841905
81700210,1,7,98673765958
81700210,2,2,92591790471
81700210,3,4,85292762690
81700210,4,1,59492621427
81700210,5,10,51487674237
81701401,1,6,110542312654
81701401,2,3,100484456176
81701401,3,5,95018783929
81701401,4,4,85292762690
81701401,5,10,51487674237
81702101,1,6,110542381444
81702101,2,3,100484510032
81702101,3,7,98673824793
81702101,4,5,95018832108
81702101,5,2,92591841905
81702401,1,6,110542381444
81702401,2,3,100484510032
81702401,3,7,98673824793
81702401,4,5,95018832108
81702401,5,4,85292762690
81703101,1,6,110542381444
81703101,2,7,98673824171
81703101,3,2,92591841905
81703101,4,4,85292762690
81703101,5,1,59492689811
81704001,1,6,110542381444
81704001,2,3,100484510032
81704001,3,7,98673824793
81704001,4,5,95018832108
81704001,5,2,92591841905
81704610,1,6,110542381444
81704610,2,3,100484510032
81704610,3,2,92591695313
81704610,4,4,85292762690
81704610,5,1,59492521323
81705900,1,5,95018488832
81705900,2,2,92591325146
81705900,3,4,85292762690
81705900,4,1,59492690176
81705900,5,10,51487308425
81706501,1,6,110542381444
81706501,2,3,100484510032
81706501,3,7,98673824793
81706501,4,5,95018832108
81706501,5,2,92591841905
81711301,1,6,110542378521
81711301,2,7,98673822499
81711301,3,4,85292759199
81711301,4,1,59492688630
81711301,5,10,51487674237
81714301,1,6,110541025984
81714301,2,7,98672900834
81714301,3,5,95017036020
81714301,4,4,85292762690
81714301,5,1,59491620423
81716401,1,7,98673802548
81716401,2,5,95018806817
81716401,3,4,85292742062
81716401,4,1,59492668836
81716401,5,10,51487643173
81718901,1,3,100484501064
81718901,2,7,98673824793
81718901,3,2,92591833619
81718901,4,4,85292762690
81718901,5,1,59492666041
81728901,1,6,110542381444
81728901,2,3,100484510032
81728901,3,7,98673824793
81728901,4,5,95018832108
81728901,5,2,92591841905
81737901,1,7,98571904478
81737901,2,4,85200800970
81737901,3,1,59492690176
81737901,4,10,51375030811
81737901,5,9,49703098757
81738001,1,6,110542381444
81738001,2,3,100484510032
81738001,3,7,98673824793
81738001,4,5,95018832108
81738001,5,4,85257228232
81801130,1,6,110538123463
81801130,2,3,100484510032
81801130,3,5,95013318915
81801130,4,1,59490003819
81801130,5,10,51487674237
81801701,1,6,110406915236
81801701,2,7,98393676983
81801701,3,5,94856336244
81801701,4,2,92591841905
81801701,5,4,85292762690
81802690,1,6,110542381444
81802690,2,3,100484510032
81802690,3,7,98673824793
81802690,4,5,95018832108
81802690,5,2,92591841905
81804201,1,6,110542381444
81804201,2,7,98673749294
81804201,3,4,85292671451
81804201,4,10,51487564866
81804201,5,9,49803524113
81805301,1,7,98671404024
81805301,2,5,95014836898
81805301,3,2,92586841470
81805301,4,4,85288732653
81805301,5,1,59492690176
81805501,1,6,110401981240
81805501,2,5,94944421386
81805501,3,2,92467075079
81805501,4,4,85292762690
81805501,5,1,59426542241
81805801,1,6,110542381444
81805801,2,3,100484277644
81805801,3,7,98673824793
81805801,4,5,95018832108
81805801,5,2,92591841905
81806101,1,3,100481779683
81806101,2,7,98673824793
81806101,3,5,95015994582
81806101,4,4,85289712061
81806101,5,10,51487674237
81806501,1,3,100484491788
81806501,2,7,98673806767
81806501,3,5,95018826557
81806501,4,4,85292752496
81806501,5,10,51487674237
81806601,1,6,110541946747
81806601,2,3,100484301159
81806601,3,7,98672864911
81806601,4,5,95018161676
81806601,5,9,49803001934
81807401,1,6,110542381444
81807401,2,7,98673824793
81807401,3,5,95018809681
81807401,4,4,85292745864
81807401,5,1,59492674244
